"outcome","data","contrast","trainsVsFull","rescale","algorithm","cvCorr"
"ERLookDiff","IAPS","controlCond","train","nocen","rf",-0.171028411631673
"ERLookDiff","IAPS","controlCond","train","nocen","rf",0.0184260231840589
"ERLookDiff","IAPS","controlCond","train","nocen","rf",-0.00268898463260627
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.0238756653599149
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.189930171344932
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.443900452851738
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.235828011700738
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.21071903253851
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.381134582604589
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.298990213414321
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.129215364344415
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",-0.00161669294925557
"ERLookDiff","IAPS","controlCond","train","zscor","pcr",0.405320008213054
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.247983919405905
"ERLookDiff","IAPS","controlCond","train","zscor","pls",-0.137413275470907
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.447942429276704
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.23124047436274
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.332165871722394
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.336092481855974
"ERLookDiff","IAPS","controlCond","train","zscor","pls",-0.0346825739728491
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.161391771392832
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.148421638907567
"ERLookDiff","IAPS","controlCond","train","zscor","pls",0.426171455366173
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.0349839198036419
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.39611293228487
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.229497200386089
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.0429429619387165
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.411574264018674
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.363712535327197
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.0394991595780253
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.0722555859779164
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.166431673825148
"ERLookDiff","IAPS","controlCond","train","zscor","svr",0.0834638022654699
"ERLookDiff","IAPS","controlCond","train","zscor","rf",0.129941486572949
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.315216166764542
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.0494890729054629
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.42323930589656
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.200212129655599
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.412039030794887
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.167310437960383
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.0911772899533608
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.167083383186014
"ERLookDiff","IAPS","controlCond","train","zscor","rf",-0.307600359633709
"NA","IAPS","implBaseline","full","cente","pcr",0.156219910577244
"NA","IAPS","implBaseline","full","cente","pcr",0.0953089030738621
"NA","IAPS","implBaseline","full","cente","pcr",-0.0130735859678823
"NA","IAPS","implBaseline","full","cente","pcr",0.205397416106279
"NA","IAPS","implBaseline","full","cente","pcr",0.16122829467583
"NA","IAPS","implBaseline","full","cente","pcr",0.187975571368592
"NA","IAPS","implBaseline","full","cente","pcr",0.172765222166864
"NA","IAPS","implBaseline","full","cente","pcr",0.135183980598411
"NA","IAPS","implBaseline","full","cente","pcr",0.0788975469040623
"NA","IAPS","implBaseline","full","cente","pcr",0.225952602859749
"NA","IAPS","implBaseline","full","cente","pls",-0.0438103597475408
"NA","IAPS","implBaseline","full","cente","pls",-0.057074107810778
"NA","IAPS","implBaseline","full","cente","pls",0.00207277300200151
"NA","IAPS","implBaseline","full","cente","pls",-0.196719281715815
"NA","IAPS","implBaseline","full","cente","pls",-0.0695477310965115
"NA","IAPS","implBaseline","full","cente","pls",0.0507393471053772
"NA","IAPS","implBaseline","full","cente","pls",-0.0050100447284656
"NA","IAPS","implBaseline","full","cente","pls",0.207116186114381
"NA","IAPS","implBaseline","full","cente","pls",0.26513428390678
"NA","IAPS","implBaseline","full","cente","pls",0.00417023026972827
"NA","IAPS","implBaseline","full","cente","svr",-0.101141999512376
"NA","IAPS","implBaseline","full","cente","svr",0.0249578440100657
"NA","IAPS","implBaseline","full","cente","svr",0.186154425135517
"NA","IAPS","implBaseline","full","cente","svr",0.064288071900685
"NA","IAPS","implBaseline","full","cente","svr",0.190032812376781
"NA","IAPS","implBaseline","full","cente","svr",0.0142555527902061
"NA","IAPS","implBaseline","full","cente","svr",0.101503702169235
"NA","IAPS","implBaseline","full","cente","svr",-0.0313110992614477
"NA","IAPS","implBaseline","full","cente","svr",0.135475276514005
"NA","IAPS","implBaseline","full","cente","svr",-0.018331757046346
"NA","IAPS","implBaseline","full","cente","rf",0.27127220572656
"NA","IAPS","implBaseline","full","cente","rf",0.205294555009015
"NA","IAPS","implBaseline","full","cente","rf",0.176488924175857
"NA","IAPS","implBaseline","full","cente","rf",0.0592376471998393
"NA","IAPS","implBaseline","full","cente","rf",0.321518360195877
"NA","IAPS","implBaseline","full","cente","rf",0.147473801096734
"NA","IAPS","implBaseline","full","cente","rf",0.264792023148311
"NA","IAPS","implBaseline","full","cente","rf",0.139951252958166
"NA","IAPS","implBaseline","full","cente","rf",0.131940930841645
"NA","IAPS","implBaseline","full","cente","rf",0.0608871982276354
"NA","IAPS","implBaseline","full","nocen","pcr",0.0917707358378476
"NA","IAPS","implBaseline","full","nocen","pcr",0.215643475731167
"NA","IAPS","implBaseline","full","nocen","pcr",-0.0375344049579059
"NA","IAPS","implBaseline","full","nocen","pcr",-0.0738605281437316
"NA","IAPS","implBaseline","full","nocen","pcr",0.283302667572644
"NA","IAPS","implBaseline","full","nocen","pcr",0.16847438323395
"NA","IAPS","implBaseline","full","nocen","pcr",-0.0658739086027225
"NA","IAPS","implBaseline","full","nocen","pcr",0.342448486388969
"NA","IAPS","implBaseline","full","nocen","pcr",0.00645662955077352
"NA","IAPS","implBaseline","full","nocen","pcr",-0.105365013603829
"NA","IAPS","implBaseline","full","nocen","pls",-0.135388449574434
"NA","IAPS","implBaseline","full","nocen","pls",0.0523471058469442
"NA","IAPS","implBaseline","full","nocen","pls",0.0769304879406938
"NA","IAPS","implBaseline","full","nocen","pls",0.0738372130988997
"NA","IAPS","implBaseline","full","nocen","pls",0.120099517976616
"NA","IAPS","implBaseline","full","nocen","pls",-0.145491957845204
"NA","IAPS","implBaseline","full","nocen","pls",0.0649428712373135
"NA","IAPS","implBaseline","full","nocen","pls",0.111075562039197
"NA","IAPS","implBaseline","full","nocen","pls",0.210093547017902
"NA","IAPS","implBaseline","full","nocen","pls",-0.122433605641219
"NA","IAPS","implBaseline","full","nocen","svr",0.0567416543740597
"NA","IAPS","implBaseline","full","nocen","svr",0.0531153785843707
"NA","IAPS","implBaseline","full","nocen","svr",0.15059801962744
"NA","IAPS","implBaseline","full","nocen","svr",0.146129114520639
"NA","IAPS","implBaseline","full","nocen","svr",0.0294293238268851
"NA","IAPS","implBaseline","full","nocen","svr",0.188425222619453
"NA","IAPS","implBaseline","full","nocen","svr",0.073250454057304
"NA","IAPS","implBaseline","full","nocen","svr",0.0181876392087335
"NA","IAPS","implBaseline","full","nocen","svr",-0.0790823036403893
"NA","IAPS","implBaseline","full","nocen","svr",0.149872462118621
"NA","IAPS","implBaseline","full","nocen","rf",0.103260330736617
"NA","IAPS","implBaseline","full","nocen","rf",-0.0106435673446536
"NA","IAPS","implBaseline","full","nocen","rf",0.284217066402927
"NA","IAPS","implBaseline","full","nocen","rf",0.127682888373958
"NA","IAPS","implBaseline","full","nocen","rf",-0.0287782762555577
"NA","IAPS","implBaseline","full","nocen","rf",0.0921810137647958
"NA","IAPS","implBaseline","full","nocen","rf",0.0455827852876584
"NA","IAPS","implBaseline","full","nocen","rf",0.105227049764133
"NA","IAPS","implBaseline","full","nocen","rf",0.207823830235854
"NA","IAPS","implBaseline","full","nocen","rf",0.0290637980255679
"NA","IAPS","implBaseline","full","zscor","pcr",-0.143558239923135
"NA","IAPS","implBaseline","full","zscor","pcr",0.0867749613914094
"NA","IAPS","implBaseline","full","zscor","pcr",0.170893487097227
"NA","IAPS","implBaseline","full","zscor","pcr",-0.0470818325602572
"NA","IAPS","implBaseline","full","zscor","pcr",0.167439620843786
"NA","IAPS","implBaseline","full","zscor","pcr",-0.0741279855482237
"NA","IAPS","implBaseline","full","zscor","pcr",0.138933678380632
"NA","IAPS","implBaseline","full","zscor","pcr",0.136514130143866
"NA","IAPS","implBaseline","full","zscor","pcr",0.0470599308637311
"NA","IAPS","implBaseline","full","zscor","pcr",-0.0255592746884695
"NA","IAPS","implBaseline","full","zscor","pls",0.0148959666834602
"NA","IAPS","implBaseline","full","zscor","pls",0.0246938652228305
"NA","IAPS","implBaseline","full","zscor","pls",-0.166270316341692
"NA","IAPS","implBaseline","full","zscor","pls",-0.0323638074576129
"NA","IAPS","implBaseline","full","zscor","pls",0.211027600932946
"NA","IAPS","implBaseline","full","zscor","pls",0.0076079518308549
"NA","IAPS","implBaseline","full","zscor","pls",0.098314196518327
"NA","IAPS","implBaseline","full","zscor","pls",0.205598617401698
"NA","IAPS","implBaseline","full","zscor","pls",0.198872873990004
"NA","IAPS","implBaseline","full","zscor","pls",0.0862194514324277
"NA","IAPS","implBaseline","full","zscor","svr",-0.113067885197517
"NA","IAPS","implBaseline","full","zscor","svr",0.0420306558256984
"NA","IAPS","implBaseline","full","zscor","svr",0.0943007855012674
"NA","IAPS","implBaseline","full","zscor","svr",0.21770520606292
"NA","IAPS","implBaseline","full","zscor","svr",0.222062380270032
"NA","IAPS","implBaseline","full","zscor","svr",0.191876354794593
"NA","IAPS","implBaseline","full","zscor","svr",-0.032416582145435
"NA","IAPS","implBaseline","full","zscor","svr",0.0874547413569948
"NA","IAPS","implBaseline","full","zscor","svr",-0.0302127735327943
"NA","IAPS","implBaseline","full","zscor","svr",0.212708589184842
"NA","IAPS","implBaseline","full","zscor","rf",0.0660587549253419
"NA","IAPS","implBaseline","full","zscor","rf",-0.0107639941216484
"NA","IAPS","implBaseline","full","zscor","rf",-0.0554335142512043
"NA","IAPS","implBaseline","full","zscor","rf",-0.209287434110994
"NA","IAPS","implBaseline","full","zscor","rf",-0.0905375391303685
"NA","IAPS","implBaseline","full","zscor","rf",0.0176925424786252
"NA","IAPS","implBaseline","full","zscor","rf",0.0261053344240568
"NA","IAPS","implBaseline","full","zscor","rf",-0.0502123444061829
"NA","IAPS","implBaseline","full","zscor","rf",-0.0481692069257966
"NA","IAPS","implBaseline","full","zscor","rf",-0.105280219501032
"NA","IAPS","implBaseline","train","cente","pcr",-0.00511155799774645
"NA","IAPS","implBaseline","train","cente","pcr",0.130880682782182
"NA","IAPS","implBaseline","train","cente","pcr",0.0353986352563111
"NA","IAPS","implBaseline","train","cente","pcr",0.23959372184879
"NA","IAPS","implBaseline","train","cente","pcr",0.196897120991591
"NA","IAPS","implBaseline","train","cente","pcr",0.253146707003209
"NA","IAPS","implBaseline","train","cente","pcr",0.161260012827554
"NA","IAPS","implBaseline","train","cente","pcr",0.167710709012072
"NA","IAPS","implBaseline","train","cente","pcr",-0.0726054854079205
"NA","IAPS","implBaseline","train","cente","pcr",0.0742730797886327
"NA","IAPS","implBaseline","train","cente","pls",-0.14714515886993
"NA","IAPS","implBaseline","train","cente","pls",-0.101446950181688
"NA","IAPS","implBaseline","train","cente","pls",-0.0322106991577319
"NA","IAPS","implBaseline","train","cente","pls",0.142191893426262
"NA","IAPS","implBaseline","train","cente","pls",-0.109054600826733
"NA","IAPS","implBaseline","train","cente","pls",-0.0365418101874092
"NA","IAPS","implBaseline","train","cente","pls",-0.00074976181795803
"NA","IAPS","implBaseline","train","cente","pls",-0.175696967575714
"NA","IAPS","implBaseline","train","cente","pls",-0.188604659212422
"NA","IAPS","implBaseline","train","cente","pls",-0.168165352073338
"NA","IAPS","implBaseline","train","cente","svr",0.265900552571248
"NA","IAPS","implBaseline","train","cente","svr",-0.103816753054584
"NA","IAPS","implBaseline","train","cente","svr",-0.170895642473579
"NA","IAPS","implBaseline","train","cente","svr",0.0385549439523453
"NA","IAPS","implBaseline","train","cente","svr",-0.114162329289288
"NA","IAPS","implBaseline","train","cente","svr",-0.0735880390003305
"NA","IAPS","implBaseline","train","cente","svr",0.182294680091716
"NA","IAPS","implBaseline","train","cente","svr",-0.315758232515398
"NA","IAPS","implBaseline","train","cente","svr",0.135463202841429
"NA","IAPS","implBaseline","train","cente","svr",0.0189807511117939
"NA","IAPS","implBaseline","train","cente","rf",0.0512591784508545
"NA","IAPS","implBaseline","train","cente","rf",0.304029401086795
"NA","IAPS","implBaseline","train","cente","rf",0.0802819059891271
"NA","IAPS","implBaseline","train","cente","rf",-0.212327300663556
"NA","IAPS","implBaseline","train","cente","rf",-0.113316876435192
"NA","IAPS","implBaseline","train","cente","rf",0.335762546702134
"NA","IAPS","implBaseline","train","cente","rf",0.160494058944504
"NA","IAPS","implBaseline","train","cente","rf",0.0843640549175698
"NA","IAPS","implBaseline","train","cente","rf",0.239657375688852
"NA","IAPS","implBaseline","train","cente","rf",-0.149244285203561
"NA","IAPS","implBaseline","train","nocen","pcr",-0.0934483240357175
"NA","IAPS","implBaseline","train","nocen","pcr",0.214939706063362
"NA","IAPS","implBaseline","train","nocen","pcr",0.0685882644550832
"NA","IAPS","implBaseline","train","nocen","pcr",0.0765856503864501
"NA","IAPS","implBaseline","train","nocen","pcr",0.0458800163534573
"NA","IAPS","implBaseline","train","nocen","pcr",0.0861495113092993
"NA","IAPS","implBaseline","train","nocen","pcr",0.292571139292617
"NA","IAPS","implBaseline","train","nocen","pcr",-0.0701564068609608
"NA","IAPS","implBaseline","train","nocen","pcr",0.160944813227786
"NA","IAPS","implBaseline","train","nocen","pcr",0.0225003824761071
"NA","IAPS","implBaseline","train","nocen","pls",-0.103638391616556
"NA","IAPS","implBaseline","train","nocen","pls",0.036754644446376
"NA","IAPS","implBaseline","train","nocen","pls",0.0732984750700132
"NA","IAPS","implBaseline","train","nocen","pls",-0.207649252773001
"NA","IAPS","implBaseline","train","nocen","pls",-0.0744978904932233
"NA","IAPS","implBaseline","train","nocen","pls",-0.128011077945031
"NA","IAPS","implBaseline","train","nocen","pls",0.0791556072903455
"NA","IAPS","implBaseline","train","nocen","pls",0.140105582842334
"NA","IAPS","implBaseline","train","nocen","pls",0.0373681440065081
"NA","IAPS","implBaseline","train","nocen","pls",0.0337856083681871
"NA","IAPS","implBaseline","train","nocen","svr",0.0766835832031704
"NA","IAPS","implBaseline","train","nocen","svr",-0.222910795911347
"NA","IAPS","implBaseline","train","nocen","svr",-0.064495147767697
"NA","IAPS","implBaseline","train","nocen","svr",0.139487213740295
"NA","IAPS","implBaseline","train","nocen","svr",0.0821264865381872
"NA","IAPS","implBaseline","train","nocen","svr",0.0477737401731467
"NA","IAPS","implBaseline","train","nocen","svr",0.208583433458436
"NA","IAPS","implBaseline","train","nocen","svr",0.25288738040397
"NA","IAPS","implBaseline","train","nocen","svr",-0.260224584655622
